Log file open, 01/28/23 22:03:39
[2023.01.28-22.04.55:598][  0]LogDeviceProfileManager: 	[00000514A488CC00][00000514A4C15000 52] Android_Low, 
[2023.01.28-22.04.55:598][  0]LogDeviceProfileManager: 	[00000514A488D000][00000514A4C30000 52] Android_Mid, 
[2023.01.28-22.04.55:598][  0]LogDeviceProfileManager: 	[00000514A488A400][00000514A4C35000 52] Android_High, 
[2023.01.28-22.04.55:598][  0]LogDeviceProfileManager: 	[00000514A488CE00][00000514A4C37800 52] Android_Default, 
[2023.01.28-22.04.55:598][  0]LogDeviceProfileManager: 	[00000514A488B800][00000514A4C3A000 52] Android_Adreno4xx, 
[2023.01.28-22.04.55:598][  0]LogDeviceProfileManager: 	[00000514A488D800][00000514A4C3C800 52] Android_Adreno5xx_Low, 
[2023.01.28-22.04.55:598][  0]LogDeviceProfileManager: 	[00000514A488BC00][00000514A4C22800 52] Android_Adreno5xx, 
[2023.01.28-22.04.55:598][  0]LogDeviceProfileManager: 	[00000514A488DA00][00000514A4B60000 52] Android_Adreno6xx, 
[2023.01.28-22.04.55:598][  0]LogDeviceProfileManager: 	[00000514A488DE00][00000514A4B65000 52] Android_Adreno6xx_Vulkan, 
[2023.01.28-22.04.55:598][  0]LogDeviceProfileManager: 	[00000514A488E000][00000514A4B67800 52] Android_Adreno7xx, 
[2023.01.28-22.04.55:598][  0]LogDeviceProfileManager: 	[00000514A488D200][00000514A4B6A000 52] Android_Adreno7xx_Vulkan, 
[2023.01.28-22.04.55:598][  0]LogDeviceProfileManager: 	[00000514A488D400][00000514A4B6C800 52] Android_Mali_T6xx, 
[2023.01.28-22.04.55:598][  0]LogDeviceProfileManager: 	[00000514A4889C00][00000514A4C32800 52] Android_Mali_T7xx, 
[2023.01.28-22.04.55:598][  0]LogDeviceProfileManager: 	[00000514A488E800][00000514A4C50000 52] Android_Mali_T8xx, 
[2023.01.28-22.04.55:598][  0]LogDeviceProfileManager: 	[00000514A488B600][00000514A4C55000 52] Android_Mali_G71, 
[2023.01.28-22.04.55:598][  0]LogDeviceProfileManager: 	[00000514A488EA00][00000514A4C57800 52] Android_Mali_G72, 
[2023.01.28-22.04.55:598][  0]LogDeviceProfileManager: 	[00000514A488EE00][00000514A4C5A000 52] Android_Mali_G72_Vulkan, 
[2023.01.28-22.04.55:598][  0]LogDeviceProfileManager: 	[00000514A488F000][00000514A4C5C800 52] Android_Mali_G76, 
[2023.01.28-22.04.55:598][  0]LogDeviceProfileManager: 	[00000514A488E200][00000514A4B62800 52] Android_Mali_G76_Vulkan, 
[2023.01.28-22.04.55:598][  0]LogDeviceProfileManager: 	[00000514A488E400][00000514A4C60000 52] Android_Mali_G77, 
[2023.01.28-22.04.55:598][  0]LogDeviceProfileManager: 	[00000514A488C800][00000514A4C65000 52] Android_Mali_G77_Vulkan, 
[2023.01.28-22.04.55:598][  0]LogDeviceProfileManager: 	[00000514A488F800][00000514A4C67800 52] Android_Mali_G78, 
[2023.01.28-22.04.55:598][  0]LogDeviceProfileManager: 	[00000514A488C600][00000514A4C6A000 52] Android_Mali_G78_Vulkan, 
[2023.01.28-22.04.55:598][  0]LogDeviceProfileManager: 	[00000514A488FA00][00000514A4C6C800 52] Android_Mali_G710, 
[2023.01.28-22.04.55:598][  0]LogDeviceProfileManager: 	[00000514A488FE00][00000514A4C52800 52] Android_Mali_G710_Vulkan, 
[2023.01.28-22.04.55:598][  0]LogDeviceProfileManager: 	[00000514A3CFE200][00000514A4C70000 52] Android_Xclipse_920, 
[2023.01.28-22.04.55:598][  0]LogDeviceProfileManager: 	[000005149DC2E000][00000514A4C75000 52] Android_Xclipse_920_Vulkan, 
[2023.01.28-22.04.55:598][  0]LogDeviceProfileManager: 	[00000514A4C90000][00000514A4C77800 52] Android_Vulkan_SM5, 
[2023.01.28-22.04.55:599][  0]LogDeviceProfileManager: 	[00000514A4C91200][00000514A4C7A000 52] Android_PowerVR_G6xxx, 
[2023.01.28-22.04.55:599][  0]LogDeviceProfileManager: 	[00000514A4C91000][00000514A4C7C800 52] Android_PowerVR_GT7xxx, 
[2023.01.28-22.04.55:599][  0]LogDeviceProfileManager: 	[00000514A4C91A00][00000514A4C62800 52] Android_PowerVR_GE8xxx, 
[2023.01.28-22.04.55:599][  0]LogDeviceProfileManager: 	[00000514A4C90400][00000514A4C80000 52] Android_PowerVR_GM9xxx, 
[2023.01.28-22.04.55:599][  0]LogDeviceProfileManager: 	[00000514A4C90C00][00000514A4C85000 52] Android_PowerVR_GM9xxx_Vulkan, 
[2023.01.28-22.04.55:599][  0]LogDeviceProfileManager: 	[00000514A4C92000][00000514A4C87800 52] Android_TegraK1, 
[2023.01.28-22.04.55:599][  0]LogDeviceProfileManager: 	[00000514A4C90A00][00000514A4C8A000 52] Android_Unknown_Vulkan, 
[2023.01.28-22.04.55:599][  0]LogDeviceProfileManager: 	[00000514A4C90600][00000514A4C8C800 52] Oculus_Quest, 
[2023.01.28-22.04.55:599][  0]LogDeviceProfileManager: 	[00000514A4C91C00][00000514A4C72800 52] Oculus_Quest2, 
[2023.01.28-22.04.55:599][  0]LogDeviceProfileManager: 	[00000514A4C92800][00000514A4CA0000 52] HoloLens, 
[2023.01.28-22.04.55:599][  0]LogDeviceProfileManager: Active device profile: [00000514A4884200][000005149C6E7800 52] WindowsEditor
[2023.01.28-22.04.55:599][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2023.01.28-22.04.55:599][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../GitClones/Metin2Remastered-UE5/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.01.28-22.04.55:613][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.01.28-22.04.55:613][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../GitClones/Metin2Remastered-UE5/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.01.28-22.04.55:661][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.01.28-22.04.55:985][  0]LogTurnkeySupport: Turnkey Platform: Linux: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.01.28-22.04.55:985][  0]LogTurnkeySupport: Turnkey Platform: LinuxArm64: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.01.28-22.04.55:985][  0]LogTurnkeySupport: Turnkey Platform: Win64: (Status=Valid, MinAllowed_Sdk=10.0.00000.0, MaxAllowed_Sdk=10.9.99999.0, Current_Sdk=10.0.19041.0, Allowed_AutoSdk=10.0.18362.0, Current_AutoSdk=, Flags="InstalledSdk_ValidVersionExists")
[2023.01.28-22.04.56:194][  0]LogTurnkeySupport: Running Turnkey device detection: ' -ScriptsForProject="D:/GitClones/Metin2Remastered-UE5/Metin2Remastered.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="D:/GitClones/Metin2Remastered-UE5/Intermediate/TurnkeyReport_1.log" -log="D:/GitClones/Metin2Remastered-UE5/Intermediate/TurnkeyLog_1.log" -project="D:/GitClones/Metin2Remastered-UE5/Metin2Remastered.uproject"  -Device=Win64@DESKTOP-ECC9MAS'
[2023.01.28-22.04.56:194][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""D:/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="D:/GitClones/Metin2Remastered-UE5/Metin2Remastered.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="D:/GitClones/Metin2Remastered-UE5/Intermediate/TurnkeyReport_1.log" -log="D:/GitClones/Metin2Remastered-UE5/Intermediate/TurnkeyLog_1.log" -project="D:/GitClones/Metin2Remastered-UE5/Metin2Remastered.uproject"  -Device=Win64@DESKTOP-ECC9MAS" -nocompile -nocompileuat ]
[2023.01.28-22.04.57:347][  0]LogTurnkeySupport: Completed device detection: Code = 0
[2023.01.28-22.04.58:013][  0]LogTexture: Display: Oodle Texture Encode Speed settings: Fast: RDO Off Lambda=0, Effort=Normal Final: RDO Off Lambda=0, Effort=Normal
